CHEMBL3092827; CC(=O)NC1=CC=C(OC2=CC=C3CCN(CCC3=C2)C2CCC2)N=C1
CHEMBL214907; [H][C@]12C[C@]1(CC[C@H]2N(CCCN1CCN(C)CC1)C(=O)NC1=CC=C(F)C(Cl)=C1)C1=CC=C(N)C=C1
CHEMBL1086882; [H][C@]12CN(C3=CC=C(C(C)=C3)C3=CC=NC4=C(C(=NN34)C3=CC=NC=C3)C3=CC(O)=CC=C3)[C@]([H])(CN1C)C2
CHEMBL412996; [H][C@@]12CN(CC3=CC=CC=C3)[C@H](CN1C[C@H](C)[C@@](C)(C2)C1=CC(O)=CC=C1)C1=CC=CC=C1
CHEMBL219154; [H][C@@]12CN(CC3=CC(OC4=CC=CC=C4)=CC=C3)CCN1C[C@H](C)[C@@](C)(C2)C1=CC=CC(O)=C1
CHEMBL563435; [H]C12CCC(CN(C)CCN3CCN(C3=O)C3=CC=CC(OC)=C3)(CC1)C2(C)C
CHEMBL195371; OC1=CC=C2C(SC3=C2N(CC2=CC=C(OCCN4CCCCCC4)C=C2)C2=C3C=CC=C2)=C1
CHEMBL304552; OC1=CC=C(C=C1)[C@H]1SC2=CC(O)=CC=C2O[C@H]1C1=CC=C(OCCN2CCCCC2)C=C1
CHEMBL362623; OC1=CC=C(C=C1)[C@H]1SC2=C(O[C@H]1C1=CC=C(OCCN3CCCC3)C=C1)C=CC(O)=C2
CHEMBL264216; OC1=CC2=C(C=C1)N(CC1=CC=C(OCCN3CCCCCC3)C=C1)C1=C2SC2=CC(O)=CC=C12
CHEMBL196131; OC1=CC2=C(C=C1)N(CC1=CC=C(OCCN3CCCCC3)C=C1)C1=C2SC2=CC(O)=CC=C12
CHEMBL1087452; O=C1NC2=CC=CC(N3CCN(CCOC4=CC5=C(CCC(=O)N5)C=C4)CC3)=C2O1
CHEMBL378111; N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](C(N)=O)C1=CC=CC=C1
CHEMBL249240; NCCCC1=CC2=C(C(=O)NC=C2C2=CC=CC=C2)C2=CC(=CC=C12)C1=CNN=C1
CHEMBL250033; NCCCC1=CC2=C(C(=O)NC=C2C2=CC=C(F)C=C2)C2=CC(=CC=C12)C1=CNN=C1
CHEMBL397148; NC(=O)C1=CN=C(OC2=CC=C3CN(CCC4=CC=CC=C4)CCC3=C2)C=C1
CHEMBL366300; NC(=O)C1=CC2=CC(=CC=C2N1)N1CCN(CCCCC2=CNC3=CC=C(C=C23)C#N)CC1
CHEMBL161792; ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4C=CC(=O)NC4=C3)CC2)=C1Cl
CHEMBL3112762; ClC1=CC=C(OC2=CC(CN3CCC4(C3)CCN(CC4)C(=O)NC3=CN=CC=C3)=CC=C2)C=C1
CHEMBL183049; C[C@H]1CCN(CCOC2=CC=C(C=C2)[C@@H]2OC3=C(S[C@@H]2C2=CC=C(O)C=C2)C=C(O)C=C3)C1
CHEMBL1923729; C[C@@H]1CCCN1CCCOC1=CC=C(C=C1)C1=CN(C)C(=O)C=C1
CHEMBL415426; C[C@@H]([C@H](NC(=O)C1CC2=C(CN1C(=O)[C@@H](N)CC1=C(C)C=C(O)C=C1C)C=CC=C2)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O)C1CCCCC1
CHEMBL182404; C[C@@H](COC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2)N1CC[C@H](C)C1
CHEMBL182402; C[C@@H](COC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2)N1CC[C@@H](C)C1
CHEMBL2158227; CS(=O)(=O)CCN1CCC(CC1)C1=CC(C2=CCCCC2)=C(NC(=O)C2=NC=C(N2)C#N)C=C1
CHEMBL389907; CS(=O)(=O)C1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1
CHEMBL400297; COC1=CC=C2N=C(NCC3CCCN(CC4=CSC=C4)C3)C=C(C)C2=C1
CHEMBL597022; COC1=CC=C2C=C(C=CC2=C1)C(\C)=C\CN(C)CC1=CC=CC=C1
CHEMBL413793; COC1=CC=C2C=C(C(=O)OC2=C1)C1=CC=C(CN(C)CC2=CC=CC=C2)C=C1
CHEMBL169536; COC1=CC=C(NC2=CC3=C(CC4[C@H](C)[C@]3(C)CCN4CC3CC3)C=C2)C=C1
CHEMBL451249; COC1=CC=C(C=C1)N1N=C(SC2=CC=C(Cl)C=C2)C=C(CC[C@H](C)NC(=O)[C@H]2CNCCN2C2=CC=C(F)C=C2)C1=O
CHEMBL238506; COC1=CC=C(C=C1)N1CCN(CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1
CHEMBL2442995; COC1=CC=C(C=C1)C1=C(C=CC=C1)N1CCN(CCCCCC(=O)NCC2=CC=CN=C2)CC1
CHEMBL3262666; COC1=C(OC)C=C2C(CC3=CC=C(OCCCCCCN4CCCCC4)C=C3)NCCC2=C1
CHEMBL296394; COC(=O)C1C2CCC(CC1C1=CC=C(C=C1)C1=CC=C(OC)C=C1)N2C
CHEMBL212405; CN[C@H](CN(C)[C@H](CNCC1=CC=CC=C1)CC1=CC=C(O)C=C1)CC1=CC=C(O)C=C1
CHEMBL1813589; CN1CN(C2=CC=CC=C2)C2(CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)C1=O
CHEMBL452078; CN1CCN(CCCN2C3=C(C=C(O)C=C3)C3=C2C=C(C2=C3C(=O)NC2=O)C2=C(Cl)C=CC=C2Cl)CC1
CHEMBL2397415; CN1CCC(CC1)N1CCN(CC1)C(=O)[C@@H](CC1=CC2=CNN=C2C(C)=C1)NC(=O)N1CCC(CC1)C1=CC2=CC=CC=C2NC1=O
CHEMBL1916890; CN(C)C\C=C\C(=O)N(C)C1=CC=C2N=C(NC3=C(C)C(O)=CC=C3)C3=CN=CN3C2=C1
CHEMBL496938; CN(C)CC1=CC=CC=C1SC1=C(NCC2=CC=C(C=C2)[N+]([O-])=O)C=C(C)C=C1
CHEMBL409858; CC[C@]1(CCCCN(CCCCN2CCCC[C@](CC)(C2)C2=CC=CC(O)=C2)C1)C1=CC(O)=CC=C1
CHEMBL597405; CCN(CC1=CC=CC=C1)CC1=CC=C(\C=C2/CC3=CC=C(OC)C=C3C2=O)C=C1
CHEMBL2178439; CCN(CC)CCSC1=NN=C(COC2=CC=C3C(C)=CC(=O)OC3=C2)N1C1=CC=C(Cl)C=C1
CHEMBL382734; CCN(CC)CCOC1=CC=C(CN2C3=C(C=C(O)C=C3)C3=C2C2=CC=C(O)C=C2S3)C=C1
CHEMBL382833; CCN(CC)CCCC(C)NC(=N)NC(=O)C1=CC=CC(F)=C1CCC1=CC(OC)=CC(OC)=C1
CHEMBL198777; CCN(C1CCN(CCC(C2=CC=CC=C2)C2=CC=C(C=C2)C(N)=O)CC1)C(=O)CC1=CC=C(C=C1)S(C)(=O)=O
CHEMBL221067; CCCN1CC[C@@H](CC2=CC=C(F)C=C2)C[C@@H]1CCCNC(=O)NC1=CC=CC(=C1)C(C)=O
CHEMBL2206271; CCCN(CCCCCN(CCC)[C@H]1CCC2=C(O)C=CC=C2C1)[C@H]1CCC2=C(O)C=CC=C2C1
CHEMBL237716; CCCCCCN1CCCC2=CC(OC3=NC=C(C=C3)C(N)=O)=CC=C2C1
CHEMBL212098; CC1=C2C=C(C=CC2=NN1)C1=CN=CC(OCCC[C@@H](N)CC2=CC=CC=C2)=C1
CHEMBL183371; CC1(C)CCCN1CCOC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2
CHEMBL10872; CC(C)[C@@H](CN1CC[C@](C)([C@@H](C)C1)C1=CC(O)=CC=C1)NC(=O)[C@H]1CC2=C(CN1)C=CC=C2
CHEMBL400595; CC(C)N1C[C@H]([C@@H](C1)C1=CC=C(Cl)C=C1)C(=O)N1CCN(CC1)C1=C(CN2C=CC=N2)C=CC=C1
CHEMBL229178; CC(C)N(CCN([C@@H]1CC[C@@]2(CC2C1)C1=CC=CC(CNC(C)=O)=C1)C(=O)NC1=CC(Cl)=C(F)C=C1)C(C)C
CHEMBL193061; CC(C)CN[C@H](CC1=C(Cl)C=C(Cl)C=C1)C(=O)N1CCN(CC1)C1=C(CNCCC2=CC=CS2)C=CC=C1
CHEMBL487179; CC(=O)CCCCC[C@H](NC(=O)CCN1CCCCC1)C1=NC(=CN1)C1=CC=CC=C1
CHEMBL220819; CC(=O)C1=CC(NC(=O)NCCC[C@H]2C[C@H](CC3=CC=C(F)C=C3)CCN2CC2CC2)=CC=C1
CHEMBL50588; [H][C@@]12C[C@H](C[C@H]3NCCC4=CC(OC)=C(OC)C=C34)[C@@H](CC)CN1CCC1=CC(OC)=C(OC)C=C21
CHEMBL1766037; [H][C@@]12CC3=C(C=C4N=C(SC4=C3)N(C)C(C)=O)[C@]3(CCCC[C@@]13[H])CCN2CC1CC1
CHEMBL571767; [H][C@@]12CC3=C(C=C(NC4=CC=C(OC)C=C4)C=C3)[C@]3(CCCC[C@@]13[H])CCN2CC1CC1
CHEMBL541390; OC1=CC=C2C(CCCN3CCN(CC3)C3CCCCC3)=CC=CC2=C1
CHEMBL3291020; OC1=CC=C(CN(CCCC2CCN(CC3=CC=CC=C3)CC2)CC#C)C2=CC=CN=C12
CHEMBL186654; OC1=CC=C(C=C1)N1CCN(CCCCC2=CNC3=CC=C(C=C23)C#N)CC1
CHEMBL425201; O=C1NN=C(CCCCN2CCC(=CC2)C2=CC=CC=C2)C2=CC=CC=C12
CHEMBL2334292; O=C1NC(=NC2=CC=C(C=C12)C1=CNN=C1)[C@@H]1CNC[C@H]1C1=CC=CC=C1
CHEMBL2334770; N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CC[C@H](C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](C(=C)C(N)=O)C1=CC=CC=C1
CHEMBL2059796; NC1=CC=C(C[C@@H](NC(=O)N2CCC(CC2)N2C(=O)NC3=CC=CC=C23)C(=O)N2CCC(CC2)N2CCCCC2)C=C1
CHEMBL425650; NC(=O)NC1=CC2=C(NC(=O)\C2=C/C2=CC(=CN2)C2=CC(=CC=C2)C(=O)NCCN2CCCCC2)C=C1
CHEMBL237073; NC(=O)C1=CN=C(OC2=CC3=C(CN(CCC4=CC=CC=C4)CCC3)C=C2)C=C1
CHEMBL237066; NC(=O)C1=CC=C(OC2=CC=C(CCNCC3=CC=CC=C3)C=C2)N=C1
CHEMBL2333897; FC1=CC=C(C=C1)[C@@H]1CNC[C@H]1C1=NC2=CC=C(C=C2C(=O)N1)C1=CNN=C1
CHEMBL183344; C[C@H]1CCCN1CCOC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2
CHEMBL183467; C[C@@H]1CN(CCOC2=CC=C(C=C2)[C@@H]2OC3=CC=C(O)C=C3S[C@@H]2C2=CC=C(O)C=C2)C[C@H]1C
CHEMBL183090; C[C@@H](COC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC=C(O)C=C1)C(F)=C(O)C=C2)N1CC[C@@H](C)C1
CHEMBL183067; C[C@@H](COC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC(O)=CC=C1)C=C(O)C=C2)N1CC[C@@H](C)C1
CHEMBL75286; COC1=CC=CC2=C(CCCN3CCN(CC3)C3CCCCC3)C=CC=C12
CHEMBL2332068; COC1=CC=CC(CN(CCN(C)C)C(=O)NC2=CC=C(C=C2)C2=CNN=C2)=C1
CHEMBL456673; COC1=CC=CC(CCC2=CC=CC=C2OCCCCN2CCN(CC2)C2=CC=C(F)C=C2)=C1
CHEMBL1796845; COC1=CC=CC(=C1)C1=NNC(=C1CCNS(=O)(=O)N(C)[C@@H]1CCN(CC2=CC=CC=C2)C1)C1=CC=CS1
CHEMBL413794; COC1=CC=C2OC(=O)C(=CC2=C1)C1=CC(CN(C)CC2=CC=CC=C2)=CC=C1
CHEMBL243311; COC1=CC=C2C=C(C(=O)OC2=C1)C1=CC(CN(C)CC2=CC=CC=C2)=CC=C1
CHEMBL2349070; COC1=CC=C2C(CCCCN3C(C)(C)CCCC3(C)C)CCCC2=C1
CHEMBL2349066; COC1=CC=C2C(CCCCN3C(C)(C)CCCC3(C)C)=CC=CC2=C1
CHEMBL2048808; COC1=CC=C(OCC(=O)N2CCC3(CN(CC4=CC=CC=C4)C3)CC2)C=C1
CHEMBL2426684; COC1=CC=C(CC(=O)N2CCC3(CN(C3)[C@@H]3CCC4=C3C=CC(=C4)N3N=CC=N3)CC2)C=C1
CHEMBL458361; COC1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1
CHEMBL188404; COC1=CC=C(C=C1)N1N=C(SC2=CC=C(Cl)C=C2)C=C(CC[C@@H](C)NC(=O)[C@H]2CCNC[C@@H]2CC2=CC=CC=C2)C1=O
CHEMBL2031578; COC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)NC1=CC=C2C=C(CN3CCCC3)C=NC2=C1
CHEMBL2436624; COC1=CC2=C(CCCN(C2)C2CCN(CC2)C(=O)C2(F)CCN(CC3=CC(N)=NC=C3)CC2)C=C1
CHEMBL2208358; COC1=CC(=CC=C1)C1=CC=C(CCNC(=O)C2=CC3=C(CC4C(C)C3(C)CCN4CC3CC3)C=C2)C=C1
CHEMBL2387250; COC1=C(C=CC=C1)N1CCN(CCCCOC2=CC=C3C=CC(=O)OC3=C2)CC1
CHEMBL3092833; CNC(=O)C1=CC=C(OC2=CC=C3CCN(CCC3=C2)C2CCCC2)N=C1
CHEMBL246769; CN1N(C(=O)C(CN(CCC2=CC=C(N)C=C2)C2CCN(CC2)C(=O)C2=C(F)C=CC=C2F)=C1C)C1=CC=C(F)C=C1
CHEMBL2018298; CN1CCC2=C(C1)C1=CC(=CC=C1N2CC1=CC=C(C=C1)C(=O)NO)C(C)(C)C
CHEMBL487777; CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(C)=O)C1=NC(=CN1)C1=NC=CC=C1
CHEMBL486149; CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(C)=O)C1=NC(=CN1)C1=CC=C(F)C=C1
CHEMBL469742; CN1CCC(C1)C(=O)N[C@@H](CCCCCC(C)=O)C1=NC(=CN1)C1=CC=CC=C1
CHEMBL2147196; CN1C(=O)C2=C(N=C(N2CC2=CC=CC=C2Cl)N2CCC[C@@H](N)C2)C2=CC=C(C=C12)C(N)=O
CHEMBL3263725; CN(CC1=CC=CC=C1)CC1=CC=C(C=C1)C(=O)NCCC1=CNC2=CC=C(O)C=C12
CHEMBL498367; CN(C)CC1=CC=CC=C1SC1=C(NC(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=C(C)C=C1
CHEMBL591355; CN(C)CC1=CC=C(NC(=O)C2=CC(CNC(=O)NC3=CC=C(C(N)=O)C(Cl)=C3)=CC=C2)C=C1
CHEMBL2333904; CCN[C@H](CC1=CC=C(Cl)C=C1)C1=NC2=CC=C(C=C2C(=O)N1)C1=CNN=C1
CHEMBL589984; CCN1CCN(CC1)C(=O)C1=CC(COC2=CC=C3NC(=O)C=C(C)C3=C2)=CC=C1
CHEMBL2086751; CCN1CCC(CC1)NC1=CC2=C(NC(=O)C2=C(C2=NC3=CC=C(OC)C=C3N2)C2=CC=CC=C2)C=C1
CHEMBL1770880; CCC(=CC1=CC=C(O)C(O)=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)C(=O)NCCC1=CC=C(OC)C=C1
CHEMBL178397; CC1=NC(C2=CC=C(CN3CCC(CC3)N3C(=O)NC4=CC=CC=C34)C=C2)=C(NC1=O)C1=CC=CC=C1
CHEMBL450668; CC1=CC(C[C@@H](NC(=O)N2CCC(CC2)N2CC3=C(NC2=O)C(F)=CC=C3)C(=O)N2CCC(CC2)N2CCCCC2)=CC2=CNN=C12
CHEMBL326471; CC(C)[C@@H](CN1CC[C@](C)([C@@H](C)C1)C1=CC(O)=CC=C1)NC(=O)[C@@H]1CC2=C(CN1)C=C(O)C=C2
CHEMBL1831158; CC(=O)C1=CC=C2N(CCCCN3CCN(CC3)C3CCCCC3)C=CC2=C1
CHEMBL500169; CC(=O)C1=CC2=C(C=C1)C(C(=NC1=CC=C(CN3CCCCC3)C=C1)C1=CC=CC=C1)C(=O)N2
CHEMBL603673; [H][C@]12CCC[C@@]([H])(CC(C1)NC(=O)C1=NN(C)C3=CC(O)=CC=C13)N2C
CHEMBL430005; [H][C@@]12C[C@@]([H])(C(CN3CCC(CC3)NC(=O)NC3=CC=CC(=C3)C(C)=O)=CC1)C2(C)C
CHEMBL496896; [H][C@@]12CC[C@@](C)([C@@H](C1)NC1CCN(CC3=CC=C(OC)C=C3F)CC1)C2(C)C
CHEMBL471654; [H][C@@]12CC[C@@](C)([C@@H](C1)NC1CCN(CC3=CC=C(OC)C=C3)CC1)C2(C)C
CHEMBL571990; [H][C@@]12CC3=CC=C(NC4=CC=C(OC)C=C4)C=C3[C@]3(CCCC[C@@]13[H])CCN2CC1CCC1
CHEMBL2048781; [H][C@@]12CC3=CC(NCC4=CC=CC(O)=C4)=CC=C3[C@]3(CCCC[C@@]13[H])CCN2CC1CC1
CHEMBL1257492; O=C1NCC2=CC=C(OCCCCN3CCN(CC3)C3=CC=CC4=C3CCO4)C=C12
CHEMBL1087454; O=C1NC2=CC=CC(N3CCN(CCCCOC4=CC=C5CCC(=O)NC5=C4)CC3)=C2O1
CHEMBL2436622; NC1=NC=CC(CN2CCC(F)(CC2)C(=O)N2CCC(CC2)N2CCC3=C(CC2)C=CC=C3)=C1
CHEMBL3235739; NC(=O)[C@@H]1CCCN1C(=O)CCCCCN1CCN(CC1)C1=CC=CC(Cl)=C1Cl
CHEMBL238157; NC(=O)C1=CN=C(OC2=CC3=C(CN(CCCC4CCCCC4)CCC3)C=C2)C=C1
CHEMBL237294; NC(=O)C1=CN=C(OC2=CC3=C(CCN(CCC4=CC=CC=C4)CC3)C=C2)C=C1
CHEMBL26599; NC(=O)C1=C2CCCCN2C2=C(N=CN=C12)N1CCN(CCC2=CC=C(F)C(F)=C2)CC1
CHEMBL1258879; FC1=CC=CC2=CC=CC(N3CCN(CCCCOC4=CC5=C(CNC5=O)C=C4)CC3)=C12
CHEMBL1112; ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl
CHEMBL2333898; ClC1=CC=C(C=C1)[C@@H]1CNC[C@H]1C1=NC2=CC=C(C=C2C(=O)N1)C1=CNN=C1
CHEMBL435933; ClC1=CC(Cl)=C(C[C@@H](NCC2=CC=CC=C2)C(=O)N2CCN(CC2)C2=C(CNCCC3=CC=CS3)C=CC=C2)C=C1
CHEMBL2336422; ClC1=CC(CC(NC(=O)N2CCC(CC2)N2CC3=C(NC2=O)C=CC=C3)C(=O)N2CCC(CC2)N2CCCCC2)=CC2=CNN=C12
CHEMBL2165120; ClC1=C(Cl)C(=CC=C1)N1CCCN(CCCCOC2=CC=C3C=CC(=O)NC3=C2)CC1
CHEMBL182980; C[C@H]1CN(CCOC2=CC=C(C=C2)[C@@H]2OC3=CC=C(O)C=C3S[C@@H]2C2=CC=C(O)C=C2)C[C@@H]1C
CHEMBL1950747; C[C@H]1CC(=O)NN=C1C1=CC=C(OC2CCN(CC2)C2CCC2)C=C1
CHEMBL183399; C[C@H](COC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2)N1CC[C@@H](C)C1
CHEMBL391910; C[C@H](CCC1=CC=C(O)C=C1)NC(=O)CC1=C(NC2=CC=CC=C12)C1=CC=CC=C1
CHEMBL2031475; C[C@@H]1CCCN1CCCOC1=CC=C2C(CCC3CC(=O)NN=C23)=C1
CHEMBL359671; C[C@@H](COC1=CC=C(C=C1)[C@@H]1OC2=C([C@@H](C)[C@@H]1C1=CC=C(O)C=C1)C(F)=C(O)C=C2)N1CC[C@H](C)C1
CHEMBL182690; C[C@@H](COC1=CC=C(C=C1)[C@@H]1OC2=C(S[C@@H]1C1=CC(O)=CC=C1)C(F)=C(O)C=C2)N1CC[C@@H](C)C1
CHEMBL1813594; COC1=CC=CC=C1N1CCN(CCCCOC2=CC=C3C=CC(=O)NC3=C2)CC1
CHEMBL3235731; COC1=CC=CC=C1N1CCN(CCCCCC(=O)N2CCC[C@H]2C(N)=O)CC1
CHEMBL2332094; COC1=CC=CC(CNC(=O)N(CCN(C)C)C2=CC=C(C=C2)C2=CNN=C2)=C1
CHEMBL243532; COC1=CC=C2OC(=O)C(=CC2=C1)C1=CC=C(CN(C)CC2=CC=CC=C2)C=C1
CHEMBL3263726; COC1=CC=C2NC=C(CCNC(=O)C3=CC=C(CN(C)CC4=CC=CC=C4)C=C3)C2=C1
CHEMBL258600; COC1=CC=C2N=C(NCCCN3CCN(CC3)C3=C(OC)C=CC=C3)C=CC2=C1
CHEMBL2048809; COC1=CC=C(OCC(=O)N2CCC3(CN(CC4=C(Cl)C=CC=C4)C3)CC2)C=C1
CHEMBL212668; COC1=CC=C(N(C(=O)OC2=C(C)C=CC=C2C)C2=NC(NC3=CC=C(OCCN4CCN(C)CC4)C=C3)=NC=C2)C(OC)=C1
CHEMBL2442142; COC1=CC=C(CC[C@@H]2C[C@@H](CCC3=CC=C(OC)C=C3)N2)C=C1
CHEMBL364789; COC1=CC=C(C=C1)N1N=C(SC2=CC=C(Cl)C=C2)C=C(CC[C@@H](C)NC(=O)[C@H]2CCNC[C@@H]2CC2=CC=C(F)C=C2)C1=O
CHEMBL2113037; COC1=CC=C(C=C1)N1N=C(CC(CC[C@@H](C)NC(=O)[C@H]2CNCC[C@@H]2C2=CC=C(F)C=C2)C1=O)SC1=CC=C(Cl)C=C1
CHEMBL2158704; COC1=CC=C(C=C1)N1CCN(CC[C@@H](OC(N)=O)C2=CC=CC=C2)CC1
CHEMBL245356; COC1=CC=C(C=C1)C1=CN=C(N=C1)N1CC(N)C(C1)C1=C(Cl)C=C(Cl)C=C1
CHEMBL1940545; COC1=CC=C(C=C1)C1(CCC1)N[C@@H]1CC[C@@H]([C@H](C1)C1=CSC=C1)C(=O)N1CCN(CC1)C1=NC2=CC=C(F)C=C2N1
CHEMBL2436625; COC1=CC2=C(CN(CCC2)C2CCN(CC2)C(=O)C2(F)CCN(CC3=CC(N)=NC=C3)CC2)C=C1
CHEMBL1682632; COC1=CC(CN(C)C(=O)C2(CC2CN2CCC(CC2)(NC(C)=O)C2=CC=CC=C2)C2=CC=C(Cl)C(Cl)=C2)=CC=C1
CHEMBL1934334; COC1=CC(=CC=C1NC1=NN2C(=CC=C2C2=CC=CC=C2OC)C=N1)C1CCN(CC(N)=O)CC1
CHEMBL2158513; COC1=CC(=CC=C1NC1=NN2C(=CC=C2C2=CC=CC=C2C#N)C=N1)C1CCN(CC(N)=O)CC1
CHEMBL3218886; COC1=CC(=CC=C1)N1C=C2N=C(N(CC3CCCN(C3)C(C)C)C(=O)C2=N1)C1=CC=CC=C1C
CHEMBL3109638; COC1=C(OCCCN2CC[C@H](F)C2)C=C2N=C(N)C3(CCC3)C2=C1
CHEMBL226577; COC1=C(C[C@H](N)COC2=CN=CC(=C2)C2=CC3=C(C)NN=C3C=C2)C=C(F)C=C1
CHEMBL2387253; COC1=C(C=CC=C1)N1CCN(CCCCOC2=CC=C3C(C)=CC(=O)OC3=C2)CC1
CHEMBL211696; CNC[C@H](CC1=CC=CC=C1)N(C)C[C@@H](CC1=CC=C(O)C=C1)N(C)C[C@@H](N)CC1=CC=C(O)C=C1
CHEMBL386152; CNC[C@H](CC1=CC=C(O)C=C1)N(C[C@@H](N)CC1=CC=C(O)C=C1)CC1=CC=CC=C1
CHEMBL215434; CNC[C@@H](CC1=CC=CC=C1)N(C)C[C@@H](CC1=CC=C(O)C=C1)N(C)C[C@H](CC1=CC=C(O)C=C1)N(C)C
CHEMBL379941; CNC[C@@H](CC1=CC=CC=C1)N(C)C[C@@H](CC1=CC=C(O)C=C1)N(C)C[C@@H](CC1=CC=C(O)C=C1)N(C)C
CHEMBL2407983; CNC(=O)C1=CC(C)=C(C=C1)N1CCN(CC2=CC3=C(OC(C)C(=O)N3)C(C)=C2)CC1
CHEMBL392217; CN1N(C(=O)C(CN(CCC2=CC=C(C=C2)[N+]([O-])=O)C2CCN(CC2)C(=O)C2=C(F)C=CC=C2F)=C1C)C1=CC=C(F)C=C1
CHEMBL2018297; CN1CCC2=C(C1)C1=C(C)C=C(C)C=C1N2CC1=CC=C(C=C1)C(=O)NO
CHEMBL243571; CN(C)S(=O)(=O)C1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2C=C1
CHEMBL1916889; CN(C)C\C=C\C(=O)N(C)C1=CC=C2N=C(NC3=C(C)C=C(O)C=C3)C3=CN=CN3C2=C1
CHEMBL1921893; CC[C@H]1CN([C@H](CC)CN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(N)=O
CHEMBL1921892; CC[C@H]1CN([C@H](C)CN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(N)=O
CHEMBL1921888; CC[C@H]1CN(CCN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(N)=O
CHEMBL1921889; CC[C@H]1CN(CCN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(=O)NC
CHEMBL2113027; CC[C@H]1CCN(CCOC2=CC=C(C=C2)[C@@H]2OC3=C(S[C@@H]2C2=CC=C(O)C=C2)C=C(O)C=C3)C1
CHEMBL395291; CCS(=O)(=O)C1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1
CHEMBL2407984; CCNC(=O)C1=CC(C)=C(C=C1)N1CCN(CC2=CC3=C(OC(C)C(=O)N3)C(C)=C2)CC1
CHEMBL2086750; CCN1CCCC(C1)NC1=CC2=C(NC(=O)C2=C(C2=NC3=CC=C(OC)C=C3N2)C2=CC=CC=C2)C=C1
CHEMBL3116458; CCN(CC1CCN(CC2=CC=C(Cl)C=C2)CC1)C(=O)C1=CC=C(OC)C=C1
CHEMBL7802; CCN(CC)CCNC1=C2C3=C(C=C1)N=CN3C1=CC(O)=CC=C1C2=O
CHEMBL123853; CCN(CC)CCCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC(O)=CC=C31
CHEMBL568822; CCCN(CCN1CCN(CC1)C1=C2C=CC=NC2=CC=C1)C1CCC2=C(C1)C=C(O)C=C2
CHEMBL2152757; CCCN(CCN1CCN(CC1)C(=O)C1=CNC2=CC=C(O)C=C12)C1CCC2=C(C1)SC(N)=N2
CHEMBL2397476; CCCN(CCCCNC(=O)C1=C2C=CC=CN2N=C1)[C@H]1CCC(=CC1)C#C
CHEMBL2206270; CCCN(CCCCN(CCC)[C@H]1CCC2=C(O)C=CC=C2C1)[C@H]1CCC2=C(O)C=CC=C2C1
CHEMBL67998; CCCCCCNC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C2C=C(CC3NCCC4=CC(O)=C(O)C=C34)C=CC2=C1
CHEMBL2336421; CCC1=CC(CC(NC(=O)N2CCC(CC2)N2CC3=C(NC2=O)C=CC=C3)C(=O)N2CCC(CC2)N2CCCCC2)=CC2=CNN=C12
